starttime	seconds	ctime	dtime	ttime	wait
Mon Jan 30 17:51:33 2023	1675080393	0	1480	1480	1480
Mon Jan 30 17:51:33 2023	1675080393	0	1482	1482	1481
Mon Jan 30 17:51:24 2023	1675080384	0	1482	1482	1481
Mon Jan 30 17:51:38 2023	1675080398	0	1483	1483	1482
Mon Jan 30 17:51:27 2023	1675080387	0	1483	1483	1482
Mon Jan 30 17:51:20 2023	1675080380	0	1484	1484	1483
Mon Jan 30 17:51:19 2023	1675080379	0	1484	1484	1483
Mon Jan 30 17:51:35 2023	1675080395	0	1484	1485	1484
Mon Jan 30 17:51:23 2023	1675080383	0	1484	1485	1484
Mon Jan 30 17:51:35 2023	1675080395	0	1485	1485	1484
Mon Jan 30 17:51:17 2023	1675080377	0	1485	1486	1485
Mon Jan 30 17:51:24 2023	1675080384	0	1486	1486	1485
Mon Jan 30 17:51:28 2023	1675080388	0	1486	1486	1486
Mon Jan 30 17:51:31 2023	1675080391	0	1487	1487	1486
Mon Jan 30 17:51:31 2023	1675080391	0	1487	1488	1487
Mon Jan 30 17:51:24 2023	1675080384	0	1489	1489	1489
Mon Jan 30 17:51:32 2023	1675080392	0	1490	1490	1489
Mon Jan 30 17:51:18 2023	1675080378	0	1491	1491	1491
Mon Jan 30 17:51:29 2023	1675080389	0	1491	1492	1491
Mon Jan 30 17:51:16 2023	1675080376	0	1492	1492	1491
Mon Jan 30 17:51:35 2023	1675080395	0	1493	1493	1492
Mon Jan 30 17:51:16 2023	1675080376	0	1494	1495	1494
Mon Jan 30 17:51:19 2023	1675080379	0	1495	1495	1494
Mon Jan 30 17:51:26 2023	1675080386	0	1495	1495	1495
Mon Jan 30 17:51:31 2023	1675080391	0	1496	1496	1495
Mon Jan 30 17:51:32 2023	1675080392	0	1497	1497	1496
Mon Jan 30 17:51:33 2023	1675080393	0	1497	1498	1497
Mon Jan 30 17:51:19 2023	1675080379	0	1498	1498	1497
Mon Jan 30 17:51:19 2023	1675080379	0	1499	1499	1499
Mon Jan 30 17:51:27 2023	1675080387	0	1499	1500	1498
Mon Jan 30 17:51:24 2023	1675080384	0	1500	1500	1499
Mon Jan 30 17:51:35 2023	1675080395	0	1500	1500	1499
Mon Jan 30 17:51:31 2023	1675080391	0	1500	1500	1499
Mon Jan 30 17:51:25 2023	1675080385	0	1502	1502	1501
Mon Jan 30 17:51:24 2023	1675080384	0	1502	1503	1502
Mon Jan 30 17:51:19 2023	1675080379	0	1502	1503	1502
Mon Jan 30 17:51:17 2023	1675080377	0	1502	1503	1502
Mon Jan 30 17:51:37 2023	1675080397	0	1502	1503	1502
Mon Jan 30 17:51:27 2023	1675080387	0	1503	1503	1502
Mon Jan 30 17:51:34 2023	1675080394	0	1503	1503	1503
Mon Jan 30 17:51:28 2023	1675080388	0	1503	1503	1503
Mon Jan 30 17:51:26 2023	1675080386	0	1504	1504	1503
Mon Jan 30 17:51:17 2023	1675080377	0	1504	1504	1504
Mon Jan 30 17:51:23 2023	1675080383	0	1505	1505	1504
Mon Jan 30 17:51:29 2023	1675080389	0	1505	1505	1504
Mon Jan 30 17:51:19 2023	1675080379	0	1505	1506	1505
Mon Jan 30 17:51:27 2023	1675080387	0	1506	1506	1505
Mon Jan 30 17:51:26 2023	1675080386	0	1506	1506	1505
Mon Jan 30 17:51:34 2023	1675080394	0	1507	1507	1506
Mon Jan 30 17:51:17 2023	1675080377	0	1507	1507	1506
Mon Jan 30 17:51:19 2023	1675080379	0	1507	1507	1507
Mon Jan 30 17:51:17 2023	1675080377	0	1510	1510	1509
Mon Jan 30 17:51:19 2023	1675080379	0	1510	1510	1509
Mon Jan 30 17:51:21 2023	1675080381	0	1510	1510	1510
Mon Jan 30 17:51:34 2023	1675080394	0	1510	1510	1510
Mon Jan 30 17:51:32 2023	1675080392	0	1510	1510	1509
Mon Jan 30 17:51:25 2023	1675080385	0	1510	1511	1510
Mon Jan 30 17:51:19 2023	1675080379	0	1511	1511	1510
Mon Jan 30 17:51:17 2023	1675080377	0	1511	1511	1510
Mon Jan 30 17:51:29 2023	1675080389	0	1511	1511	1510
Mon Jan 30 17:51:25 2023	1675080385	0	1511	1511	1510
Mon Jan 30 17:51:26 2023	1675080386	0	1512	1512	1511
Mon Jan 30 17:51:19 2023	1675080379	0	1512	1512	1511
Mon Jan 30 17:51:21 2023	1675080381	0	1512	1512	1511
Mon Jan 30 17:51:20 2023	1675080380	0	1514	1514	1514
Mon Jan 30 17:51:20 2023	1675080380	0	1515	1515	1514
Mon Jan 30 17:51:36 2023	1675080396	0	1515	1516	1515
Mon Jan 30 17:51:25 2023	1675080385	0	1516	1516	1515
Mon Jan 30 17:51:26 2023	1675080386	0	1516	1516	1515
Mon Jan 30 17:51:19 2023	1675080379	0	1516	1516	1515
Mon Jan 30 17:51:17 2023	1675080377	0	1517	1517	1516
Mon Jan 30 17:51:34 2023	1675080394	0	1517	1517	1516
Mon Jan 30 17:51:19 2023	1675080379	0	1517	1517	1516
Mon Jan 30 17:51:31 2023	1675080391	0	1517	1517	1517
Mon Jan 30 17:51:17 2023	1675080377	0	1519	1519	1518
Mon Jan 30 17:51:22 2023	1675080382	0	1519	1519	1518
Mon Jan 30 17:51:20 2023	1675080380	0	1520	1520	1519
Mon Jan 30 17:51:18 2023	1675080378	0	1520	1520	1519
Mon Jan 30 17:51:34 2023	1675080394	0	1520	1520	1520
Mon Jan 30 17:51:17 2023	1675080377	0	1520	1521	1520
Mon Jan 30 17:51:32 2023	1675080392	0	1520	1521	1519
Mon Jan 30 17:51:33 2023	1675080393	0	1521	1521	1520
Mon Jan 30 17:51:20 2023	1675080380	0	1522	1522	1521
Mon Jan 30 17:51:18 2023	1675080378	0	1522	1522	1522
Mon Jan 30 17:51:27 2023	1675080387	0	1523	1523	1523
Mon Jan 30 17:51:34 2023	1675080394	0	1523	1523	1523
Mon Jan 30 17:51:24 2023	1675080384	0	1524	1524	1523
Mon Jan 30 17:51:17 2023	1675080377	0	1524	1524	1523
Mon Jan 30 17:51:17 2023	1675080377	0	1524	1524	1523
Mon Jan 30 17:51:34 2023	1675080394	0	1524	1524	1524
Mon Jan 30 17:51:23 2023	1675080383	0	1524	1525	1524
Mon Jan 30 17:51:23 2023	1675080383	0	1525	1525	1524
Mon Jan 30 17:51:17 2023	1675080377	0	1525	1525	1524
Mon Jan 30 17:51:29 2023	1675080389	0	1525	1525	1524
Mon Jan 30 17:51:17 2023	1675080377	0	1526	1526	1525
Mon Jan 30 17:51:17 2023	1675080377	0	1526	1526	1525
Mon Jan 30 17:51:17 2023	1675080377	0	1526	1526	1525
Mon Jan 30 17:51:17 2023	1675080377	0	1526	1526	1525
Mon Jan 30 17:51:21 2023	1675080381	0	1527	1527	1526
Mon Jan 30 17:51:31 2023	1675080391	0	1527	1527	1526
Mon Jan 30 17:51:22 2023	1675080382	0	1529	1529	1529
Mon Jan 30 17:51:23 2023	1675080383	0	1529	1530	1529
Mon Jan 30 17:51:20 2023	1675080380	0	1530	1530	1529
Mon Jan 30 17:51:19 2023	1675080379	0	1530	1530	1529
Mon Jan 30 17:51:31 2023	1675080391	0	1530	1530	1529
Mon Jan 30 17:51:17 2023	1675080377	0	1531	1531	1530
Mon Jan 30 17:51:35 2023	1675080395	0	1531	1531	1530
Mon Jan 30 17:51:20 2023	1675080380	0	1531	1531	1530
Mon Jan 30 17:51:25 2023	1675080385	0	1533	1533	1532
Mon Jan 30 17:51:18 2023	1675080378	0	1533	1533	1532
Mon Jan 30 17:51:32 2023	1675080392	0	1533	1533	1532
Mon Jan 30 17:51:17 2023	1675080377	0	1533	1533	1532
Mon Jan 30 17:51:21 2023	1675080381	0	1534	1534	1533
Mon Jan 30 17:51:25 2023	1675080385	0	1534	1534	1533
Mon Jan 30 17:51:20 2023	1675080380	0	1536	1536	1535
Mon Jan 30 17:51:17 2023	1675080377	0	1536	1536	1535
Mon Jan 30 17:51:22 2023	1675080382	0	1536	1536	1536
Mon Jan 30 17:51:21 2023	1675080381	0	1537	1538	1537
Mon Jan 30 17:51:34 2023	1675080394	0	1538	1539	1538
Mon Jan 30 17:51:26 2023	1675080386	0	1538	1539	1538
Mon Jan 30 17:51:15 2023	1675080375	0	1539	1539	1538
Mon Jan 30 17:51:32 2023	1675080392	0	1539	1539	1538
Mon Jan 30 17:51:25 2023	1675080385	0	1540	1540	1539
Mon Jan 30 17:51:26 2023	1675080386	0	1540	1540	1540
Mon Jan 30 17:51:21 2023	1675080381	0	1540	1541	1540
Mon Jan 30 17:51:31 2023	1675080391	0	1541	1541	1541
Mon Jan 30 17:51:26 2023	1675080386	0	1541	1542	1541
Mon Jan 30 17:51:22 2023	1675080382	0	1546	1546	1545
Mon Jan 30 17:51:19 2023	1675080379	0	1546	1547	1546
Mon Jan 30 17:51:20 2023	1675080380	0	1546	1547	1546
Mon Jan 30 17:51:20 2023	1675080380	0	1547	1547	1546
Mon Jan 30 17:51:35 2023	1675080395	0	1547	1547	1547
Mon Jan 30 17:51:32 2023	1675080392	0	1548	1548	1547
Mon Jan 30 17:51:17 2023	1675080377	0	1548	1549	1548
Mon Jan 30 17:51:23 2023	1675080383	0	1549	1549	1548
Mon Jan 30 17:51:18 2023	1675080378	0	1549	1549	1548
Mon Jan 30 17:51:23 2023	1675080383	0	1550	1550	1549
Mon Jan 30 17:51:19 2023	1675080379	0	1551	1551	1550
Mon Jan 30 17:51:34 2023	1675080394	0	1551	1551	1550
Mon Jan 30 17:51:26 2023	1675080386	0	1551	1551	1551
Mon Jan 30 17:51:17 2023	1675080377	0	1552	1552	1551
Mon Jan 30 17:51:15 2023	1675080375	0	1553	1553	1552
Mon Jan 30 17:51:17 2023	1675080377	0	1554	1554	1553
Mon Jan 30 17:51:21 2023	1675080381	0	1554	1555	1554
Mon Jan 30 17:51:17 2023	1675080377	0	1556	1556	1555
Mon Jan 30 17:51:19 2023	1675080379	0	1556	1557	1556
Mon Jan 30 17:51:17 2023	1675080377	0	1558	1558	1557
Mon Jan 30 17:51:32 2023	1675080392	0	1558	1559	1558
Mon Jan 30 17:51:26 2023	1675080386	0	1559	1559	1558
Mon Jan 30 17:51:26 2023	1675080386	0	1560	1560	1559
Mon Jan 30 17:51:22 2023	1675080382	0	1560	1560	1559
Mon Jan 30 17:51:20 2023	1675080380	0	1560	1561	1559
Mon Jan 30 17:51:34 2023	1675080394	0	1562	1562	1561
Mon Jan 30 17:51:20 2023	1675080380	0	1563	1563	1562
Mon Jan 30 17:51:20 2023	1675080380	0	1564	1564	1563
Mon Jan 30 17:51:19 2023	1675080379	0	1565	1565	1565
Mon Jan 30 17:51:20 2023	1675080380	0	1565	1566	1565
Mon Jan 30 17:51:22 2023	1675080382	0	1566	1566	1565
Mon Jan 30 17:51:28 2023	1675080388	0	1566	1566	1565
Mon Jan 30 17:51:24 2023	1675080384	0	1566	1566	1566
Mon Jan 30 17:51:17 2023	1675080377	0	1567	1567	1566
Mon Jan 30 17:51:23 2023	1675080383	0	1567	1567	1567
Mon Jan 30 17:51:24 2023	1675080384	0	1568	1568	1568
Mon Jan 30 17:51:28 2023	1675080388	0	1568	1568	1568
Mon Jan 30 17:51:23 2023	1675080383	0	1569	1569	1568
Mon Jan 30 17:51:27 2023	1675080387	0	1569	1569	1568
Mon Jan 30 17:51:34 2023	1675080394	0	1570	1570	1569
Mon Jan 30 17:51:17 2023	1675080377	0	1570	1570	1569
Mon Jan 30 17:51:19 2023	1675080379	0	1571	1571	1570
Mon Jan 30 17:51:22 2023	1675080382	0	1571	1571	1571
Mon Jan 30 17:51:19 2023	1675080379	0	1572	1572	1571
Mon Jan 30 17:51:15 2023	1675080375	0	1573	1573	1572
Mon Jan 30 17:51:15 2023	1675080375	0	1573	1573	1572
Mon Jan 30 17:51:20 2023	1675080380	0	1573	1574	1573
Mon Jan 30 17:51:21 2023	1675080381	0	1574	1574	1573
Mon Jan 30 17:51:28 2023	1675080388	0	1574	1574	1573
Mon Jan 30 17:51:21 2023	1675080381	0	1574	1575	1574
Mon Jan 30 17:51:20 2023	1675080380	0	1575	1575	1573
Mon Jan 30 17:51:21 2023	1675080381	0	1575	1575	1574
Mon Jan 30 17:51:34 2023	1675080394	0	1576	1576	1575
Mon Jan 30 17:51:25 2023	1675080385	0	1578	1579	1578
Mon Jan 30 17:51:17 2023	1675080377	0	1579	1579	1579
Mon Jan 30 17:51:20 2023	1675080380	0	1580	1580	1579
Mon Jan 30 17:51:20 2023	1675080380	0	1583	1583	1582
Mon Jan 30 17:51:25 2023	1675080385	0	1583	1583	1582
Mon Jan 30 17:51:38 2023	1675080398	0	1584	1584	1583
Mon Jan 30 17:51:35 2023	1675080395	0	1584	1585	1584
Mon Jan 30 17:51:33 2023	1675080393	0	1585	1586	1585
Mon Jan 30 17:51:21 2023	1675080381	0	1586	1587	1586
Mon Jan 30 17:51:26 2023	1675080386	0	1587	1587	1587
Mon Jan 30 17:51:26 2023	1675080386	0	1587	1588	1587
Mon Jan 30 17:51:26 2023	1675080386	0	1588	1588	1587
Mon Jan 30 17:51:21 2023	1675080381	0	1589	1589	1588
Mon Jan 30 17:51:26 2023	1675080386	0	1591	1591	1590
Mon Jan 30 17:51:25 2023	1675080385	0	1591	1591	1591
Mon Jan 30 17:51:20 2023	1675080380	0	1592	1593	1592
Mon Jan 30 17:51:19 2023	1675080379	0	1593	1593	1593
Mon Jan 30 17:51:18 2023	1675080378	0	1594	1594	1593
Mon Jan 30 17:51:21 2023	1675080381	0	1595	1595	1594
Mon Jan 30 17:51:17 2023	1675080377	0	1595	1595	1595
Mon Jan 30 17:51:20 2023	1675080380	0	1596	1596	1595
Mon Jan 30 17:51:19 2023	1675080379	0	1597	1597	1596
Mon Jan 30 17:51:21 2023	1675080381	0	1597	1598	1597
Mon Jan 30 17:51:20 2023	1675080380	0	1598	1598	1597
Mon Jan 30 17:51:15 2023	1675080375	0	1598	1598	1597
Mon Jan 30 17:51:24 2023	1675080384	0	1599	1599	1598
Mon Jan 30 17:51:27 2023	1675080387	0	1599	1600	1599
Mon Jan 30 17:51:27 2023	1675080387	0	1601	1601	1600
Mon Jan 30 17:51:25 2023	1675080385	0	1601	1601	1600
Mon Jan 30 17:51:14 2023	1675080374	5	1597	1602	1596
Mon Jan 30 17:51:32 2023	1675080392	0	1604	1604	1603
Mon Jan 30 17:51:16 2023	1675080376	0	1605	1605	1605
Mon Jan 30 17:51:34 2023	1675080394	0	1608	1608	1607
Mon Jan 30 17:51:25 2023	1675080385	0	1609	1609	1608
Mon Jan 30 17:51:19 2023	1675080379	0	1610	1610	1609
Mon Jan 30 17:51:20 2023	1675080380	0	1616	1616	1615
Mon Jan 30 17:51:23 2023	1675080383	0	1617	1617	1616
Mon Jan 30 17:51:17 2023	1675080377	0	1617	1617	1616
Mon Jan 30 17:51:23 2023	1675080383	0	1617	1617	1616
Mon Jan 30 17:51:27 2023	1675080387	0	1617	1617	1616
Mon Jan 30 17:51:20 2023	1675080380	0	1617	1617	1616
Mon Jan 30 17:51:20 2023	1675080380	0	1618	1618	1617
Mon Jan 30 17:51:24 2023	1675080384	0	1618	1618	1618
Mon Jan 30 17:51:14 2023	1675080374	3	1616	1619	1615
Mon Jan 30 17:51:20 2023	1675080380	0	1619	1619	1619
Mon Jan 30 17:51:16 2023	1675080376	0	1619	1620	1619
Mon Jan 30 17:51:20 2023	1675080380	0	1620	1620	1620
Mon Jan 30 17:51:22 2023	1675080382	0	1621	1621	1620
Mon Jan 30 17:51:15 2023	1675080375	0	1622	1622	1621
Mon Jan 30 17:51:15 2023	1675080375	0	1622	1622	1622
Mon Jan 30 17:51:16 2023	1675080376	0	1622	1622	1622
Mon Jan 30 17:51:15 2023	1675080375	0	1623	1623	1622
Mon Jan 30 17:51:25 2023	1675080385	0	1623	1623	1623
Mon Jan 30 17:51:34 2023	1675080394	0	1625	1625	1623
Mon Jan 30 17:51:17 2023	1675080377	0	1625	1625	1624
Mon Jan 30 17:51:20 2023	1675080380	0	1625	1625	1625
Mon Jan 30 17:51:38 2023	1675080398	0	1626	1626	1625
Mon Jan 30 17:51:16 2023	1675080376	0	1627	1627	1627
Mon Jan 30 17:51:23 2023	1675080383	0	1627	1627	1626
Mon Jan 30 17:51:15 2023	1675080375	0	1628	1628	1627
Mon Jan 30 17:51:18 2023	1675080378	0	1629	1629	1628
Mon Jan 30 17:51:19 2023	1675080379	0	1631	1631	1630
Mon Jan 30 17:51:19 2023	1675080379	0	1631	1631	1630
Mon Jan 30 17:51:15 2023	1675080375	0	1632	1633	1632
Mon Jan 30 17:51:25 2023	1675080385	0	1633	1633	1632
Mon Jan 30 17:51:17 2023	1675080377	0	1633	1633	1632
Mon Jan 30 17:51:38 2023	1675080398	0	1633	1633	1632
Mon Jan 30 17:51:16 2023	1675080376	0	1633	1633	1633
Mon Jan 30 17:51:17 2023	1675080377	0	1633	1634	1633
Mon Jan 30 17:51:15 2023	1675080375	0	1634	1634	1633
Mon Jan 30 17:51:17 2023	1675080377	0	1635	1635	1635
Mon Jan 30 17:51:25 2023	1675080385	0	1635	1635	1635
Mon Jan 30 17:51:20 2023	1675080380	0	1635	1635	1635
Mon Jan 30 17:51:15 2023	1675080375	0	1637	1637	1636
Mon Jan 30 17:51:19 2023	1675080379	0	1640	1640	1639
Mon Jan 30 17:51:16 2023	1675080376	0	1641	1642	1641
Mon Jan 30 17:51:34 2023	1675080394	0	1642	1642	1641
Mon Jan 30 17:51:26 2023	1675080386	0	1642	1643	1642
Mon Jan 30 17:51:27 2023	1675080387	0	1643	1643	1642
Mon Jan 30 17:51:25 2023	1675080385	0	1643	1643	1642
Mon Jan 30 17:51:22 2023	1675080382	0	1644	1644	1644
Mon Jan 30 17:51:21 2023	1675080381	0	1646	1646	1646
Mon Jan 30 17:51:16 2023	1675080376	0	1647	1647	1647
Mon Jan 30 17:51:20 2023	1675080380	0	1647	1647	1647
Mon Jan 30 17:51:14 2023	1675080374	0	1647	1647	1647
Mon Jan 30 17:51:25 2023	1675080385	0	1650	1650	1649
Mon Jan 30 17:51:19 2023	1675080379	0	1650	1650	1650
Mon Jan 30 17:51:16 2023	1675080376	0	1650	1651	1650
Mon Jan 30 17:51:16 2023	1675080376	0	1652	1652	1652
Mon Jan 30 17:51:19 2023	1675080379	0	1654	1654	1654
Mon Jan 30 17:51:22 2023	1675080382	0	1654	1654	1653
Mon Jan 30 17:51:16 2023	1675080376	0	1656	1656	1655
Mon Jan 30 17:51:17 2023	1675080377	0	1657	1657	1656
Mon Jan 30 17:51:19 2023	1675080379	0	1657	1657	1657
Mon Jan 30 17:51:24 2023	1675080384	0	1660	1660	1660
Mon Jan 30 17:51:24 2023	1675080384	0	1661	1661	1660
Mon Jan 30 17:51:15 2023	1675080375	0	1662	1662	1661
Mon Jan 30 17:51:34 2023	1675080394	0	1663	1663	1661
Mon Jan 30 17:51:20 2023	1675080380	0	1664	1664	1663
Mon Jan 30 17:51:25 2023	1675080385	0	1666	1666	1665
Mon Jan 30 17:51:15 2023	1675080375	0	1667	1668	1667
Mon Jan 30 17:51:16 2023	1675080376	0	1668	1668	1668
Mon Jan 30 17:51:16 2023	1675080376	0	1668	1668	1668
Mon Jan 30 17:51:20 2023	1675080380	0	1668	1668	1667
Mon Jan 30 17:51:25 2023	1675080385	0	1669	1669	1668
Mon Jan 30 17:51:20 2023	1675080380	0	1669	1669	1668
Mon Jan 30 17:51:23 2023	1675080383	0	1671	1671	1670
Mon Jan 30 17:51:15 2023	1675080375	0	1673	1673	1672
Mon Jan 30 17:51:23 2023	1675080383	0	1673	1673	1673
Mon Jan 30 17:51:21 2023	1675080381	0	1673	1673	1673
Mon Jan 30 17:51:26 2023	1675080386	0	1675	1675	1675
Mon Jan 30 17:51:16 2023	1675080376	0	1676	1676	1676
Mon Jan 30 17:51:25 2023	1675080385	0	1678	1678	1677
Mon Jan 30 17:51:16 2023	1675080376	0	1679	1680	1679
Mon Jan 30 17:51:24 2023	1675080384	0	1680	1681	1680
Mon Jan 30 17:51:23 2023	1675080383	0	1681	1682	1681
Mon Jan 30 17:51:23 2023	1675080383	0	1681	1682	1681
Mon Jan 30 17:51:19 2023	1675080379	0	1685	1686	1685
Mon Jan 30 17:51:14 2023	1675080374	3	1683	1686	1683
Mon Jan 30 17:51:24 2023	1675080384	0	1686	1686	1686
Mon Jan 30 17:51:16 2023	1675080376	0	1690	1691	1690
Mon Jan 30 17:51:25 2023	1675080385	0	1690	1691	1690
Mon Jan 30 17:51:22 2023	1675080382	0	1692	1692	1691
Mon Jan 30 17:51:14 2023	1675080374	5	1688	1693	1688
Mon Jan 30 17:51:22 2023	1675080382	0	1694	1694	1693
Mon Jan 30 17:51:23 2023	1675080383	0	1694	1695	1694
Mon Jan 30 17:51:22 2023	1675080382	0	1696	1697	1696
Mon Jan 30 17:51:14 2023	1675080374	3	1693	1697	1693
Mon Jan 30 17:51:16 2023	1675080376	0	1697	1697	1697
Mon Jan 30 17:51:31 2023	1675080391	0	1699	1699	1699
Mon Jan 30 17:51:14 2023	1675080374	2	1699	1702	1699
Mon Jan 30 17:51:16 2023	1675080376	0	1703	1703	1703
Mon Jan 30 17:51:15 2023	1675080375	0	1706	1706	1705
Mon Jan 30 17:51:14 2023	1675080374	4	1704	1708	1703
Mon Jan 30 17:51:14 2023	1675080374	2	1707	1709	1706
Mon Jan 30 17:51:15 2023	1675080375	0	1710	1710	1710
Mon Jan 30 17:51:20 2023	1675080380	0	1713	1713	1712
Mon Jan 30 17:51:24 2023	1675080384	0	1716	1716	1715
Mon Jan 30 17:51:15 2023	1675080375	0	1716	1717	1716
Mon Jan 30 17:51:25 2023	1675080385	0	1717	1717	1716
Mon Jan 30 17:51:14 2023	1675080374	3	1716	1720	1716
Mon Jan 30 17:51:25 2023	1675080385	0	1720	1720	1719
Mon Jan 30 17:51:14 2023	1675080374	3	1718	1721	1717
Mon Jan 30 17:51:25 2023	1675080385	0	1724	1724	1723
Mon Jan 30 17:51:25 2023	1675080385	0	1724	1724	1723
Mon Jan 30 17:51:16 2023	1675080376	0	1724	1724	1724
Mon Jan 30 17:51:14 2023	1675080374	3	1725	1728	1724
Mon Jan 30 17:51:15 2023	1675080375	0	1729	1729	1728
Mon Jan 30 17:51:14 2023	1675080374	3	1727	1730	1726
Mon Jan 30 17:51:14 2023	1675080374	3	1729	1732	1728
Mon Jan 30 17:51:24 2023	1675080384	0	1734	1734	1734
Mon Jan 30 17:51:15 2023	1675080375	0	1735	1735	1734
Mon Jan 30 17:51:24 2023	1675080384	0	1740	1740	1739
Mon Jan 30 17:51:14 2023	1675080374	2	1741	1744	1741
Mon Jan 30 17:51:23 2023	1675080383	0	1746	1746	1745
Mon Jan 30 17:51:14 2023	1675080374	2	1744	1746	1743
Mon Jan 30 17:51:23 2023	1675080383	0	1748	1748	1747
Mon Jan 30 17:51:22 2023	1675080382	0	1748	1748	1747
Mon Jan 30 17:51:16 2023	1675080376	1	1750	1750	1750
Mon Jan 30 17:51:14 2023	1675080374	2	1750	1752	1749
Mon Jan 30 17:51:24 2023	1675080384	0	1753	1753	1753
Mon Jan 30 17:51:16 2023	1675080376	0	1776	1776	1775
Mon Jan 30 17:51:24 2023	1675080384	0	1780	1780	1779
Mon Jan 30 17:51:14 2023	1675080374	4	1778	1782	1778
Mon Jan 30 17:51:14 2023	1675080374	2	1782	1783	1781
Mon Jan 30 17:51:14 2023	1675080374	2	1783	1785	1782
Mon Jan 30 17:51:24 2023	1675080384	0	1786	1786	1785
Mon Jan 30 17:51:24 2023	1675080384	0	1809	1809	1808
Mon Jan 30 17:51:22 2023	1675080382	0	1818	1819	1818
Mon Jan 30 17:51:25 2023	1675080385	0	1823	1823	1822
Mon Jan 30 17:51:23 2023	1675080383	0	1837	1838	1837
Mon Jan 30 17:51:24 2023	1675080384	0	1860	1860	1859
